followers,posts,likes,comments,shares,engagement_rate,is_influencer
99235,210,50551,3849,3310,6.656173857957039,0
226328,876,81483,6332,4607,6.265666419064057,0
689578,21,77468,3938,1066,3.716713343428364,0
10990,61,10985,1515,4227,6.300737056293579,1
13778,962,6375,8771,1815,1.0327287305330135,0
958644,777,15805,6313,2798,4.095581168498724,0
363340,311,17107,7786,3629,1.883512827914804,0
88448,881,42401,2158,4056,5.375678417493801,1
707966,309,73071,2125,197,2.6204518775758046,1
505882,929,37588,6396,3371,5.059348218297517,1
93334,530,16470,2283,4315,7.773250317899,0
987848,149,24081,6236,4963,4.339926945572929,0
76012,109,6846,7809,1315,2.1872866300079927,0
60871,494,69685,3105,2572,2.2298167447789674,0
117445,146,29925,3552,4862,9.062544481980714,0
738502,880,53989,3475,1181,7.809047646249445,0
947444,375,68748,1838,3341,0.3657266762987921,0
352017,893,69458,8413,256,9.427228082583714,0
745316,543,96080,8053,2748,1.1256518721483066,0
780140,516,97601,895,2562,6.52942385222055,0
292734,666,47697,5609,1667,5.515030815774509,1
445733,170,92601,5913,2648,0.4667284783556369,1
488808,770,22694,3411,636,2.9517327527159187,0
68145,184,6042,3008,2822,7.758536035863404,1
947801,97,8013,9176,7,3.0687984046231076,1
684226,408,31285,9824,1579,4.803323938090419,0
122909,998,42446,3670,134,6.979505425072526,1
821423,489,52679,2890,3831,0.7157284387296103,0
527195,554,90184,6285,4925,8.326057134897956,0
736874,486,58068,1408,4120,0.4158117982159937,0
420154,792,3754,3872,2512,2.623874484634634,0
863911,292,11187,4677,4469,7.630672656286897,1
400026,747,37133,9527,2243,9.11875151697018,0
766825,966,66082,7446,2169,7.603437152006035,1
318744,461,36497,6489,4867,2.269993587983837,1
516870,633,55036,3458,4654,9.857238207806374,1
244439,91,48455,4397,3957,4.133342274797137,1
846044,222,96135,5883,1232,3.764512110344045,0
300849,825,4516,8088,3372,8.652354995481438,1
481884,529,66795,7406,953,0.6620897642280654,0
280759,143,23376,3600,1538,5.560814288298101,1
766924,456,89676,7071,907,9.656258521330644,1
76475,127,84853,5468,1680,1.0013033589780251,0
896486,605,68045,5007,1909,5.408490511110972,1
96490,779,44968,9567,4089,1.3245661700830613,0
786787,252,12264,6297,618,8.899779634657548,0
523402,758,17946,9725,2788,5.877483865926154,1
329417,159,31635,4690,1909,2.3460338381332857,0
87356,895,75813,5686,2844,3.0704301321669636,1
249739,542,26365,3496,4301,5.166309732888097,0
836135,655,24459,3472,4678,7.253481059591787,1
633735,388,63913,7226,696,4.8749421039221295,1
715485,617,69205,9357,3404,1.8926594382989825,1
706041,975,96100,4561,4303,7.0813121683800615,1
209929,534,84401,7614,404,1.1836373107832632,1
33567,522,56350,2358,2435,8.094072990221894,0
778189,671,16588,8250,1510,3.9560011690511465,0
529706,126,15040,7257,4962,6.527105852626278,0
305308,673,17125,6213,2318,3.4470015384120556,0
527274,585,30759,8376,4088,6.690735315504771,1
755010,946,93606,7605,2484,8.891869113851453,0
563881,999,72585,2619,857,7.014042698551077,0
297127,671,81052,9872,3729,6.714089846285893,0
113194,326,37031,577,2392,7.574108119625293,0
503480,885,56989,5243,4068,5.0021201057786335,0
516949,21,4737,8262,4282,2.2029267049442747,0
950493,99,50257,555,19,8.155220501191037,0
361692,397,81563,851,2420,6.4848199682871135,1
126605,92,10015,9410,3026,3.1382088054197785,0
310031,985,59991,3640,66,2.7587016782741602,0
941946,771,36965,1912,3133,4.999289298176902,1
523962,905,15095,2730,3557,2.073056532878863,0
798675,405,15053,5419,785,8.782388321589373,1
525420,554,88408,2365,2132,7.885732707971997,1
147628,670,31519,7538,1429,3.0831496531115676,1
327541,649,63386,266,1418,0.4940354760452048,1
870722,109,52337,3916,3690,0.5186808953517386,0
715800,466,23063,7328,1547,2.9711975805488944,0
952359,883,71842,9592,4271,1.4750742429777441,0
535127,337,12573,2326,358,8.733322479235685,0
764747,733,17248,2801,1562,4.207828140763116,0
191136,83,92192,5552,4386,3.4802649305349598,0
243791,105,16941,2034,2177,2.178990951975414,1
217994,101,78554,7453,3810,8.412010218929153,0
437436,339,13088,984,478,7.924670005431112,0
866796,849,86211,4099,647,3.8432652959301308,0
697438,957,16124,6463,263,1.6935785034090922,1
757567,184,82367,1075,3742,9.519882472610021,1
388832,746,3819,1023,2956,3.1585999848096913,0
329574,324,95822,3897,1561,7.710917218837077,1
264409,696,11164,6970,1436,4.630495696322142,0
679167,577,32701,8471,2005,7.8164596500438455,0
228751,506,82011,1111,3140,4.816092461102119,0
181586,278,49437,9375,907,9.255598038483326,0
188388,437,84841,5080,129,8.004233740422372,1
862933,44,77034,7981,937,2.60289037723086,0
65817,128,32869,2075,3718,4.303777752051258,1
359092,380,36603,3942,814,1.0058980639423765,1
688589,934,4235,271,3962,9.03471313169721,1
951252,577,12015,9315,3381,0.6929632195782109,0
173345,910,14601,9419,14,0.18241608245331387,0
580072,460,7509,189,2037,4.964330652134624,0
936594,318,39484,8737,3488,6.031291064929411,0
237710,366,16918,4014,706,2.232143923069274,1
487793,385,40975,8142,702,5.705490847464249,0
253673,837,41520,4943,4841,8.955618811107435,1
145446,114,35693,4866,4131,6.2611514889563145,0
128247,399,26959,768,4842,4.55740836255306,0
571404,185,909,5166,2555,1.444289843911828,1
737271,115,75141,9202,4741,1.6894172932228724,1
60133,601,80041,7589,2986,4.843547016086196,0
523582,172,118,4798,3939,4.63121358596266,1
986433,923,28638,464,4951,5.223886657214768,0
340482,276,68649,2600,3338,5.078904280260641,1
713638,572,80301,916,516,3.4127889603146055,0
692822,898,83411,9644,797,6.958636300542076,0
978128,288,18480,6126,484,2.122111169187896,1
313285,312,7944,7151,3674,8.523288353947915,1
212519,596,35022,65,2711,1.9439611609110363,0
610888,964,90625,9917,442,4.15887399574212,1
667015,962,48707,9691,1653,2.1074344569213297,0
829296,870,98099,1904,1013,6.184528050181868,1
400626,136,55255,7193,962,4.776377405728365,1
454604,255,66769,4571,572,3.743139847751278,0
364845,833,87178,6716,4453,4.751334825947837,1
742277,243,28708,9078,4716,4.2124045384397535,0
243407,676,30937,6973,1830,8.551655230942478,0
165750,594,58823,3808,3842,1.24266498863284,0
23970,940,38399,7565,4901,7.931814212891162,1
847383,448,65665,7861,815,6.553295838909564,1
514885,146,18155,1960,3671,3.4832037734432895,0
412723,795,20838,2747,2536,9.19102061155443,0
193758,565,23154,43,1210,1.7694562064559327,0
936739,768,44035,3842,3134,3.1028828775652517,0
835115,158,30294,4705,554,3.748410665384486,0
908576,65,70809,1888,2792,6.477962810907285,0
79399,697,74233,3898,4920,9.464113450220534,0
373405,365,5628,5883,4062,5.934478627279508,0
723511,266,45849,8911,3765,8.56306085626771,1
994622,932,25414,690,4302,9.049732897263329,0
93874,822,70254,6842,1264,4.6646371263686115,1
665757,72,19060,8301,893,4.724341267739409,0
365474,835,96,4558,2172,2.499977472764394,0
554943,945,83883,8706,2304,6.015865143513665,1
499389,72,95932,7720,3163,1.2002782266431233,0
328590,815,11058,8828,4832,6.343287314676827,1
306783,38,12218,3328,3958,8.928971096315335,0
281974,561,16982,5312,4383,7.60785688210981,0
495832,668,60325,626,1238,6.491883773384553,1
9014,609,97817,69,1817,8.38403993497106,1
253617,577,69499,7549,766,7.298151651055278,1
759683,309,90540,5613,2559,5.2966200904786644,0
193803,714,46622,4319,572,5.210643698162384,0
699421,621,23677,5961,4463,1.070031388645849,1
856184,224,44741,3977,2332,4.344147469659965,0
153931,150,66860,7500,2110,5.224494597001092,0
479805,935,27166,8059,4741,4.69917023895521,1
339902,516,43374,6784,750,7.760138781796975,1
675268,570,46908,1634,2811,1.6096203220339433,1
160765,508,90031,2543,4456,7.948989106144787,1
876850,636,91628,7353,3554,7.416627668228305,1
932107,511,66875,768,2418,9.008223271839684,0
225491,750,48316,5764,2988,3.7345499267428286,0
210948,773,12286,2603,854,1.7654338903161504,1
568990,596,63539,991,2850,7.586285869672697,0
674705,200,29235,9920,3379,5.884308517810483,0
23687,720,77131,9721,193,7.124923482589538,1
292725,684,59890,488,1577,9.967404708691651,1
431609,660,25552,8179,1480,1.945397496217044,1
356877,58,13629,4152,4428,4.110516054741376,0
795724,372,46489,511,746,1.9269679272416895,1
370953,888,58958,5697,4961,8.606231872440699,1
921952,636,58928,734,3087,0.16981025390197413,1
807060,689,95461,5678,4740,1.3522311813391164,0
671038,505,38258,3309,149,2.4787027097077563,0
695175,286,12843,8562,3865,7.713232039323899,0
551765,56,97571,4701,4897,6.284542028680486,1
316970,780,23988,1859,4977,3.8861233194365106,1
460966,935,98219,7719,2328,1.5870030318449169,1
745886,225,98522,916,1675,3.2160869602623823,0
545298,239,33301,6909,2586,7.434202588808663,1
852578,648,80513,7264,2389,3.819516991834834,1
59133,332,7951,6681,673,4.625953322848746,1
239934,839,91607,2662,3701,6.086260151683956,1
565931,430,75101,4692,1360,9.12887543170251,1
884532,234,28715,9429,3066,2.5010526734396987,0
908388,671,52975,1335,3146,4.479965671096009,1
965191,296,61293,5050,3617,3.103213449207043,0
180065,55,49216,761,3067,4.661869248409256,0
253572,981,37109,2131,2162,6.964615576728983,1
504335,822,37850,4814,1444,4.820640954377132,0
235855,23,46664,9140,4025,8.34536345316416,0
157150,642,76870,301,2160,5.532580993405042,1
66708,917,91836,7740,3353,3.8576517190616944,1
804702,384,19369,3694,4819,7.823210660781421,1
256369,712,89937,2701,1770,4.313239030233774,1
618932,996,60216,9667,4544,5.155526361388098,1
606868,342,20639,8805,1702,9.946703614441804,1
138335,865,64305,6214,194,7.864317290999908,0
283896,175,82924,5644,574,8.551421857410743,0
799053,516,18506,5520,2629,5.928510280587136,0
43369,126,63625,668,4686,3.4821646655790497,0
597880,952,78302,2128,4643,9.912696131422607,1
323411,645,72232,6738,388,2.4402009603951047,0
612161,575,62766,217,1752,8.728169460108463,1
912222,448,3981,8940,660,9.113013346726142,1
801677,313,82391,4220,2832,8.175547811470192,0
295820,466,19789,8392,4629,1.140840165531286,0
114982,977,308,2621,296,8.541130070213317,1
460012,878,93046,5139,330,6.6377793961080815,1
184576,280,94908,721,3849,6.808239747654304,0
133424,720,73243,9143,4950,7.865315770706082,1
792675,225,81058,1881,1284,4.905373371624117,0
502211,122,35815,1432,1078,2.671572005751427,0
177405,25,26497,5181,874,5.749321773654529,1
60484,225,96060,2320,3866,1.0867545494208752,0
85926,436,43959,6950,4837,6.748051052609645,1
881162,144,34785,9968,2685,4.829409347306097,1
313118,52,13366,7177,2489,5.023309509295303,1
883815,773,37649,8890,1585,1.8582209401952354,0
741100,293,99782,621,3807,0.4128282800550087,1
66702,843,26928,459,2940,6.112697845853355,0
415526,107,86117,9276,4486,6.588309424840202,0
636115,69,24105,7225,4468,4.982919524093818,0
935943,239,19843,8491,1502,7.657312859463854,0
395470,905,70970,9467,745,5.63716224257721,1
529574,652,33339,9622,2612,8.481960168372142,0
467761,394,85509,8141,1508,2.8811859491335214,0
332687,168,77171,5375,1770,2.4310833090311545,1
278136,833,66132,3452,3779,2.6114533339683756,1
587340,480,21457,7312,1961,0.3051847526333207,1
762422,605,97951,5925,1595,9.00624072504847,1
666083,217,50222,1821,4780,9.991865652470032,0
881072,183,93857,6431,2533,8.165225494036516,0
66183,809,80370,988,3658,4.12596093489904,0
146662,90,86245,8405,465,3.5393355611116406,1
868606,27,68907,531,2069,7.746825678678678,1
46002,717,157,2917,2443,5.099451089522212,0
440995,300,81568,6885,1232,9.394578497880403,1
747444,369,58266,3619,144,2.795796454320377,0
238265,877,3318,6564,2352,3.238179864305918,1
144088,288,78998,3060,1807,9.988249107152686,1
704543,984,59690,9800,3048,9.781747639356475,0
398960,406,74493,2524,4042,8.8519175515735,1
502316,983,77379,689,4139,4.046286876201156,1
111269,775,68148,1100,4202,8.376127350267424,0
362450,151,20946,8310,4245,2.8339320322423034,0
440573,686,12020,5301,1287,2.5475467075364575,0
293383,526,78309,8697,109,5.46437658164945,0
752790,260,30247,7817,4845,8.602628931775573,0
883433,671,443,2200,4819,0.9747320904015111,0
407138,549,38741,9233,2790,5.653058875837324,0
918588,246,17288,496,4423,6.097383568730774,0
523203,141,2910,4174,861,5.797977607249139,1
315291,315,44169,8250,460,2.1849727405763044,0
898751,367,17309,5530,1104,0.6412914475313725,0
61631,294,77449,6969,743,8.949918773219846,0
540661,302,14265,1653,2410,5.745124051863428,0
6156,172,94499,7246,3792,7.679044332055243,1
170623,925,95441,9898,4993,3.644370012981797,0
825895,428,24235,243,442,0.4250227001350082,1
111661,748,55082,2255,1833,2.5956530918507346,0
836737,477,58095,6999,885,0.7336565938054018,1
141725,651,74962,9866,3604,0.7824125048126851,1
782052,893,2922,6743,4356,2.144593448281178,0
286212,579,58006,2692,4375,6.335781342749734,1
691147,516,40323,6073,3221,8.177709189699904,0
157745,667,95627,8230,151,8.213570309273026,0
148227,487,27771,3247,1596,9.377565289346528,1
1570,371,9776,6621,1671,6.5638159701429055,0
893658,321,66455,1615,1534,0.19860941585589043,1
82736,643,37772,19,1565,3.7740243511431237,0
713852,713,53371,220,950,1.1146044687429058,1
143841,254,20954,3771,2914,7.774647472198158,1
39921,486,20837,7321,2492,1.1968910434299262,1
413291,624,75494,6606,1341,1.0592245457544058,0
877021,900,5575,7576,731,0.2820863163396081,0
535589,445,51105,8442,4333,9.555027819911947,1
727403,259,51720,7828,538,7.857100573030863,1
387942,31,73481,506,768,3.3331081768704296,0
235245,486,54080,4741,2856,3.764393367977025,0
711361,581,76399,9060,3725,0.5942842871222309,0
442575,759,81393,4587,2121,1.5791692602676777,0
318263,915,32309,6438,1734,3.1145137382027,0
70191,861,22954,6600,4391,3.8786798873269723,0
541635,520,49594,9361,13,6.199764136702503,0
646647,905,33368,5357,4707,3.5033235038796997,1
23053,345,93278,739,3674,9.546005138342144,1
846488,655,77670,9982,4490,3.427942099843743,0
986532,858,11580,8615,190,9.415953599678934,0
583976,783,20966,3055,2864,7.29859691892257,1
389989,351,81573,4387,4102,8.998975408223416,0
845882,347,68322,2203,1104,7.031571849269996,0
127385,489,84615,3922,2812,5.685840370214149,1
406520,933,15231,1957,651,5.090827839082518,0
630104,51,11840,5326,1380,2.9133817171337295,0
32403,83,2052,1789,801,2.9817398643439095,1
376691,818,33399,6401,4544,2.232058440034278,0
370222,840,68978,584,2121,3.855408289214722,0
890086,31,1754,6178,1984,1.269730080843705,0
515503,229,75306,3200,4140,3.8760506546959883,0
601706,88,79035,1342,1552,8.337437469524641,1
955928,244,65525,4190,2792,8.702922862278692,1
847356,166,25,9400,2723,6.428303729236031,1
129391,336,89866,4785,2022,2.5680980055309997,1
992551,123,10401,9357,4670,2.40349478523577,0
218307,811,6553,4756,1430,2.779289043293013,0
677538,617,71295,6025,4188,5.0003922602061435,0
674181,651,7755,7455,2513,9.764444789914316,0
526002,931,78920,1062,603,1.091844869683376,0
245465,630,95464,8717,326,5.005120944317961,1
468983,596,93014,4502,3838,6.822443614324491,0
345472,994,33897,9574,2775,2.45660900255721,0
245539,284,45064,4981,3639,9.691122762696407,1
654484,390,97910,6612,590,3.4902172882789486,0
115312,29,86065,4968,1438,9.323556115490033,1
598170,682,38409,6066,3570,5.973554303307753,0
369486,218,97904,5400,850,0.04079432673824823,0
680484,893,55049,5684,439,3.111121380996277,1
483800,615,46669,6838,2995,0.2154864472195983,1
87951,603,14371,7353,4423,3.8147573004624737,0
280655,873,72905,1987,1665,9.32534031460067,0
579876,625,69431,4067,2908,7.79017020362454,0
239274,758,79989,5068,1257,6.2013213080066745,0
78567,781,4797,4104,1544,5.385520439303857,1
143287,169,45809,8877,1905,3.725819231887094,0
668211,924,67364,7806,3679,2.1153970313073134,0
165622,908,75263,6654,1815,0.6252491781354852,1
235676,869,78053,3734,2276,1.9014666672489278,1
642155,582,16943,6804,3316,3.5152008273074453,0
843390,47,26831,1241,1450,5.199911166295673,0
395394,127,42044,3500,2047,2.044038956678569,0
200014,399,24814,9853,4839,9.743285905684077,1
964818,833,73586,5730,3544,0.7685014670629053,0
85727,689,60258,5530,4906,0.9479180360506068,0
373900,386,59439,3261,3634,6.826023619203246,0
478900,858,75199,7264,173,7.550615782972342,0
294290,883,72436,3843,1098,9.724514690624384,0
593548,385,38355,4825,1122,5.304442214738384,0
691663,590,87332,1981,2560,1.659339282622817,1
517308,604,59389,647,2042,9.379289547711917,0
994180,756,15784,3923,3778,9.802343934087817,1
710373,51,3683,1982,2176,9.235139076808348,0
482436,620,73932,5255,2421,8.71656178504788,0
86066,479,7347,2019,4331,0.7757410458425473,0
220570,993,85520,9014,4837,8.548731157747763,0
395417,467,43097,4674,3772,9.532268990066884,0
76547,139,88563,8071,1692,5.523144778429035,0
757553,37,83133,6980,290,7.725878139646648,0
247404,754,56499,2832,3931,6.608956406414431,0
784996,750,14072,9212,1418,2.880581231486751,1
470303,638,12026,9273,1988,5.87519809365552,1
56103,922,52832,7102,567,8.893734517677068,0
218214,335,40966,5991,3038,4.963852805590914,1
406880,518,31041,4208,2345,5.901453428365545,1
901440,628,96523,3675,3143,5.31463724973772,1
988360,900,69034,1779,2303,2.824048773042278,0
856056,334,32256,4696,308,6.4366310845868,0
42456,816,14905,4537,2138,5.094700364536033,0
502728,912,90375,8419,2196,2.325459947767504,0
271808,169,67673,873,461,8.953781523196524,0
633672,525,81482,4766,4730,9.500457939359578,0
446750,670,90044,3428,3820,0.5537265528177548,0
107229,755,54100,9483,4732,6.2234875680061315,0
329840,263,81156,5604,645,4.150456902451955,1
667074,937,80359,9219,4613,5.259543102916242,0
267456,257,70996,3549,1396,3.7382972577497875,0
107691,859,39666,8312,3268,4.743584835879516,1
642224,362,78258,8933,4285,3.2343393380965226,0
939349,407,90230,3881,3874,1.1760327789580027,1
707063,591,72750,9701,4174,3.0203263662434687,1
36215,212,97447,9434,1570,6.703322636657935,0
350708,311,13310,4789,815,0.5038152253198391,0
753205,157,89591,7445,1905,3.827323861339095,0
627901,230,80410,4352,4167,0.4229916702820191,1
503100,707,27943,7471,2090,3.562662685391249,1
123184,876,31917,7059,4898,0.8761169150971715,0
520102,857,54666,5649,3204,3.396400973472992,0
697438,569,1702,9904,3870,8.380876946617796,0
561552,272,57873,5008,1129,6.134087015350165,0
690844,305,20058,7317,2055,6.82294424293312,1
880427,324,41262,8785,1797,5.038001277265934,1
350001,301,14537,1033,3414,9.223817013865649,0
905034,693,77795,211,2484,5.4115863820386245,0
770396,885,81428,6057,688,1.0429408813372043,0
